chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr3	124565000	124570000	chr3	124690000	124695000	0,0,0	7.2170796	1.0	4.0382013	1.9594395	3.9833894	5.469705	1.2078828	7.211429
chr3	150235000	150240000	chr3	150285000	150290000	0,0,0	2.1546185	0.90791965	1.4816196	0.6192171	0.8545561	1.8349255	0.27699506	2.3853407
chr3	20340000	20345000	chr3	20740000	20745000	0,0,0	2.2380407	0.92987394	1.366037	0.860545	1.1877422	1.8928081	0.34368017	2.6577368
chr3	11060000	11065000	chr3	11155000	11160000	0,0,0	3.7118611	0.98065025	1.9550896	1.6886175	2.0734122	2.44449	0.7111439	3.9454834
chr3	59575000	59580000	chr3	59805000	59810000	0,0,0	3.0986233	0.9890554	1.9177451	1.6154704	1.8810152	3.0794044	0.7574379	4.515378
chr3	104585000	104590000	chr3	107110000	107115000	0,0,0	3.199975	0.9954025	1.7332953	2.058976	2.8254485	3.5526018	0.73686725	5.382803
chr3	159610000	159615000	chr3	160000000	160005000	0,0,0	3.9852955	0.9825832	2.5255857	1.1712068	1.7326481	3.0096679	0.65718377	4.0507407
chr3	148725000	148730000	chr3	148945000	148950000	0,0,0	4.175709	1.0	2.3867753	1.0210553	1.6817703	2.367427	0.6416052	3.275032
chr3	130895000	130900000	chr3	130960000	130965000	0,0,0	2.2640007	1.0	1.4631346	0.7321913	0.8615404	1.5702542	0.33972192	2.221091
chr3	185980000	185985000	chr3	186240000	186245000	0,0,0	6.631428	0.9995957	4.1387663	1.9413285	3.6187866	6.0885715	1.1451062	7.814197
chr3	171700000	171705000	chr3	171830000	171835000	0,0,0	2.5523052	0.9417858	1.6888546	0.61187184	1.1973534	2.3000352	0.37346318	2.8439212
chr3	184560000	184565000	chr3	184685000	184690000	0,0,0	2.0950425	0.94639355	1.5161725	0.7424203	0.8921882	2.2664597	0.41932166	2.926389
chr3	14200000	14205000	chr3	14465000	14470000	0,0,0	3.520111	0.996414	1.9487865	1.8088042	3.023305	4.023484	0.80717826	5.63131
chr3	147835000	147840000	chr3	148075000	148080000	0,0,0	2.782725	0.9564988	1.6001747	1.2442031	1.4597392	2.0293334	0.55142015	3.1352916
chr3	48270000	48275000	chr3	48395000	48400000	0,0,0	2.6590812	0.9909608	1.6748308	1.4428263	2.0007083	3.4241552	0.8235349	4.7066674
chr3	132730000	132735000	chr3	133040000	133045000	0,0,0	3.8107328	0.97958827	2.6107275	0.8957733	1.4671333	3.0958073	0.39264962	3.8920503
chr3	153025000	153030000	chr3	153435000	153440000	0,0,0	3.5203655	0.99352896	2.1729207	1.8983432	2.0656009	3.3535209	0.75423145	5.0409374
chr3	64530000	64535000	chr3	65670000	65675000	0,0,0	3.6511185	0.9992965	2.1573133	2.9011073	3.1906958	4.68141	1.3334297	7.2601714
chr3	67600000	67605000	chr3	67785000	67790000	0,0,0	2.920561	1.0	1.6411875	1.1047854	1.3239368	1.7592778	0.5530102	2.7413094
chr3	56700000	56705000	chr3	56985000	56990000	0,0,0	11.180487	0.99999946	4.692494	6.3890257	9.913267	8.7772455	2.378416	14.456379
chr3	170960000	170965000	chr3	171050000	171055000	0,0,0	2.6767468	1.0	1.609714	0.94744533	1.1631492	1.7858192	0.462857	2.6279929
chr3	79085000	79090000	chr3	79360000	79365000	0,0,0	5.289339	1.0	2.8565135	1.8812437	2.4390645	3.0304787	0.8777685	4.7026954
chr3	177195000	177200000	chr3	177475000	177480000	0,0,0	2.9148526	0.9776891	1.8704821	1.0929548	1.5826064	2.8315585	0.59173274	3.8030736
chr3	180690000	180695000	chr3	181175000	181180000	0,0,0	3.100286	0.97498065	1.7333727	1.1596428	1.9611955	2.6576939	0.70658714	3.6884873
chr3	109730000	109735000	chr3	111540000	111545000	0,0,0	3.5144012	0.9961908	1.7425925	3.1019406	4.545325	4.98164	1.6716523	7.7389207
chr3	19350000	19355000	chr3	19540000	19545000	0,0,0	3.7252848	0.990171	1.9538503	1.9295888	2.4699953	2.90771	0.69171095	4.6229
chr3	109525000	109530000	chr3	110315000	110320000	0,0,0	3.0779011	0.9963529	1.9116883	1.809154	2.4193194	4.006275	0.9860527	5.6144123
chr3	156550000	156555000	chr3	156670000	156675000	0,0,0	5.482052	1.0	3.1272895	1.5427039	2.128242	2.949001	0.5613934	4.3202934
chr3	99025000	99030000	chr3	99170000	99175000	0,0,0	6.8094425	1.0	3.5044427	1.683883	2.8352864	3.3520856	0.8464982	4.8488708
chr3	189270000	189275000	chr3	189945000	189950000	0,0,0	9.667222	0.99999994	4.7923017	5.6367865	10.207946	11.521947	2.7151701	16.532423
chr3	129490000	129495000	chr3	129625000	129630000	0,0,0	3.2537558	0.9624971	2.2165718	0.5339917	1.3685075	2.809018	0.32291478	3.283677
chr3	45510000	45515000	chr3	45925000	45930000	0,0,0	3.7893956	1.0	1.9142925	1.6652746	1.9379929	2.1032228	0.6181717	3.5834668
chr3	150785000	150790000	chr3	151150000	151155000	0,0,0	2.4557517	0.93901354	1.5883447	0.8546139	1.1165682	2.037737	0.51288134	2.7973936
chr3	13090000	13095000	chr3	13645000	13650000	0,0,0	4.208013	0.9980969	2.2871635	2.0735648	3.431615	4.421751	1.0122805	6.2649198
chr3	116140000	116145000	chr3	116755000	116760000	0,0,0	5.512837	0.9989475	2.8122542	2.4248602	4.03632	4.7018747	1.330899	6.857306
chr3	30210000	30215000	chr3	30695000	30700000	0,0,0	2.5655131	0.9778842	1.6719955	1.8863791	2.1677377	4.0398602	1.0042931	5.7166414
chr3	65785000	65790000	chr3	65915000	65920000	0,0,0	4.0605135	0.9877324	2.24817	1.4749945	2.3319178	3.0901427	0.6120288	4.401249
chr3	143885000	143890000	chr3	143950000	143955000	0,0,0	2.5582874	1.0	1.7675532	0.5397362	0.7379925	1.6071234	0.33873522	2.0868888
chr3	150785000	150790000	chr3	150860000	150865000	0,0,0	2.3373027	0.93041146	1.5243922	0.7192349	1.0888721	2.0261118	0.35456994	2.6654317
chr3	183885000	183890000	chr3	184285000	184290000	0,0,0	5.174317	0.9992749	2.821924	3.151542	3.5600796	4.4285836	1.457133	7.2299542
chr3	140130000	140135000	chr3	140860000	140865000	0,0,0	3.1390095	0.9974796	1.8953853	2.3364873	2.5360477	3.907082	1.0297697	5.9839597
chr3	113050000	113055000	chr3	113285000	113290000	0,0,0	9.481063	0.99998057	4.3200407	4.8808084	6.7874727	6.510836	1.9208285	10.849333
chr3	142595000	142600000	chr3	142720000	142725000	0,0,0	2.552215	0.953162	1.6468025	0.9511497	1.2213644	2.2159119	0.5580811	3.0613785
chr3	129390000	129395000	chr3	129825000	129830000	0,0,0	3.9335945	0.99516124	2.0047185	2.2236726	2.9732018	3.3550496	1.0003349	5.3316474
chr3	50570000	50575000	chr3	50610000	50615000	0,0,0	3.7868557	0.9890111	1.6134356	2.150332	2.9705036	2.5999327	0.7732625	4.5113387
chr3	64720000	64725000	chr3	65245000	65250000	0,0,0	2.4596334	0.9903945	1.589141	2.042996	2.6754603	4.8694425	1.001532	6.6854386
chr3	189270000	189275000	chr3	189640000	189645000	0,0,0	2.5783231	0.9869818	1.8118584	1.1396096	1.4469371	3.3288705	0.53623086	4.3418565
chr3	133815000	133820000	chr3	133925000	133930000	0,0,0	3.2717233	1.0	1.7516947	1.0971295	1.5423571	1.9051064	0.44691542	2.8803325
chr3	8770000	8775000	chr3	8895000	8900000	0,0,0	1.963239	0.91838205	1.6620029	0.29553422	0.45303202	2.2432687	0.21633427	2.505966
chr3	69315000	69320000	chr3	69670000	69675000	0,0,0	5.1327095	0.9971601	3.1732984	1.9434351	2.5264132	4.1370835	0.89990866	5.8645816
chr3	126520000	126525000	chr3	127545000	127550000	0,0,0	3.822967	0.9980565	1.8963939	4.2804437	4.548788	4.6900334	1.4650913	8.494872
chr3	81580000	81585000	chr3	82130000	82135000	0,0,0	2.5996664	0.96611655	1.7117368	1.0864731	1.2633657	2.4194248	0.5075922	3.3851788
chr3	96860000	96865000	chr3	97660000	97665000	0,0,0	5.196846	0.99985415	2.6250963	3.8474932	4.9068775	5.413888	1.7388498	8.833882
chr3	142925000	142930000	chr3	142985000	142990000	0,0,0	2.8896165	0.9556525	1.8609467	0.679495	1.3934832	2.5120263	0.34129998	3.1160216
chr3	24000000	24010000	chr3	25590000	25600000	0,0,0	3.4239182	0.9946773	2.1847715	1.5645686	2.1787608	3.845587	0.8492229	5.236315
chr3	163060000	163065000	chr3	165180000	165185000	0,0,0	4.098189	0.9961827	2.2718153	1.9904447	2.8825145	3.7995028	1.1732005	5.568787
chr3	57100000	57105000	chr3	57220000	57225000	0,0,0	2.8452096	1.0	1.9083962	0.6010313	1.0918583	2.1721811	0.33399737	2.7064312
chr3	14205000	14210000	chr3	14255000	14260000	0,0,0	2.55365	1.0	1.5588592	0.7861487	1.1501834	1.8366106	0.3532108	2.5354095
chr3	41890000	41895000	chr3	42190000	42195000	0,0,0	7.9870934	1.0	3.473937	3.794703	4.978852	4.4151297	1.6782478	7.788199
chr3	71185000	71190000	chr3	71580000	71585000	0,0,0	2.5286973	0.983946	1.5191631	1.4296687	1.8628409	2.8614094	0.7285194	4.132226
chr3	157860000	157865000	chr3	158530000	158535000	0,0,0	3.226974	0.99770075	1.7845235	2.3870227	3.0500336	3.9539995	1.002288	6.0757976
chr3	181210000	181215000	chr3	182260000	182265000	0,0,0	2.420078	0.9772685	1.7074058	1.1272807	1.1776738	2.7823687	0.6873787	3.7843962
chr3	101075000	101080000	chr3	101190000	101195000	0,0,0	2.5497818	0.93362916	1.6583982	0.8932068	1.0352187	1.9188173	0.49258322	2.7127788
chr3	63655000	63660000	chr3	63785000	63790000	0,0,0	2.3849225	0.9221586	1.6264074	0.71657914	0.9105879	1.9163873	0.3414063	2.5533464
chr3	86770000	86780000	chr3	88010000	88020000	0,0,0	2.8809555	0.992503	1.699252	2.4625945	3.2355444	4.780639	0.8608286	6.9696116
chr3	79525000	79530000	chr3	80550000	80555000	0,0,0	2.3018339	0.9906349	1.4106942	2.4657092	2.82887	4.5228357	1.0865859	6.714577
chr3	59575000	59580000	chr3	59855000	59860000	0,0,0	4.113208	0.9969854	2.09981	2.3599288	3.259831	3.7071736	0.9521881	5.8048882
chr3	72445000	72450000	chr3	72665000	72670000	0,0,0	2.3269417	0.9674988	1.3359007	1.3402696	1.6103072	2.2354813	0.48419794	3.4268322
chr3	187220000	187225000	chr3	187310000	187315000	0,0,0	3.303556	1.0	2.4364617	0.4075034	0.9996774	2.572151	0.33724365	2.9343762
chr3	101810000	101815000	chr3	102225000	102230000	0,0,0	8.96913	0.99999994	4.16993	6.920038	10.815648	10.923742	4.1131296	17.074888
chr3	195620000	195630000	chr3	195940000	195950000	0,0,0	3.9880736	0.99924266	1.7217239	4.588854	6.178321	5.4630423	2.8760338	9.542024
chr3	39540000	39545000	chr3	39675000	39680000	0,0,0	2.4693778	0.9288347	1.5474678	0.9521812	1.0656877	1.7966399	0.43259302	2.6430233
chr3	195000000	195005000	chr3	195100000	195105000	0,0,0	2.0441513	0.91464996	1.4216348	0.5094413	0.9164319	2.008413	0.29393053	2.4612498
chr3	166255000	166260000	chr3	167040000	167045000	0,0,0	2.5344894	0.9855249	1.4343628	1.8882904	1.928646	2.5572836	1.0458347	4.235764
chr3	165255000	165260000	chr3	167030000	167035000	0,0,0	3.4194744	0.9958156	1.8516792	2.8598669	4.0380874	5.0906305	1.1951483	7.6327343
chr3	32510000	32515000	chr3	32665000	32670000	0,0,0	9.001417	0.99988997	4.321833	4.024076	5.3927794	5.538908	1.7319597	9.115865
chr3	7280000	7285000	chr3	7550000	7555000	0,0,0	2.1369123	0.9355208	1.4936024	0.6582836	0.96051204	2.1565566	0.4035798	2.7416975
chr3	38735000	38740000	chr3	38840000	38845000	0,0,0	2.4916556	0.9629284	1.4346987	1.333696	1.5172753	2.109738	0.45761713	3.2952456
chr3	46210000	46215000	chr3	46370000	46375000	0,0,0	3.847446	0.99523574	2.304067	1.7121469	2.4954607	3.8252559	0.6294945	5.347164
chr3	3990000	3995000	chr3	4275000	4280000	0,0,0	3.1232753	1.0	1.838795	0.9902009	1.1670353	1.7064215	0.43445697	2.5865998
chr3	50615000	50620000	chr3	51675000	51680000	0,0,0	3.804204	0.9975881	1.6988354	2.9165487	3.754336	3.4354796	1.7490374	6.0279675
chr3	183180000	183185000	chr3	183385000	183390000	0,0,0	6.667248	0.9999895	3.3645425	3.8346539	6.958329	8.058614	2.2649484	11.4671955
chr3	161570000	161575000	chr3	162960000	162965000	0,0,0	2.4641879	0.96381915	1.5244516	1.8736353	2.1221027	3.4680743	0.95102143	5.133528
chr3	112640000	112645000	chr3	112695000	112700000	0,0,0	2.188418	0.9380261	1.4237789	0.7121031	1.1623923	2.148349	0.50089675	2.7813296
chr3	23185000	23190000	chr3	23410000	23415000	0,0,0	2.2037072	0.93475616	1.447367	0.9263491	1.0007926	1.9064854	0.39795303	2.729907
chr3	20510000	20515000	chr3	20930000	20935000	0,0,0	2.7975461	0.9838376	1.847256	1.0145007	1.6824001	3.2237158	0.6159672	4.125494
chr3	124350000	124355000	chr3	124550000	124555000	0,0,0	3.513666	0.9715726	2.2383287	0.89326876	1.5727944	2.7667534	0.5534841	3.5607703
chr3	145775000	145780000	chr3	146185000	146190000	0,0,0	7.030123	1.0	2.7575867	2.5147028	3.2527728	2.514184	0.93026835	4.7494755
chr3	11155000	11160000	chr3	11220000	11225000	0,0,0	1.9945428	0.9022517	1.4106177	0.49854833	0.814548	1.8824468	0.2550006	2.3256009
chr3	162525000	162530000	chr3	163480000	163485000	0,0,0	2.1186354	0.9443117	1.3469942	0.90695655	1.1902092	2.0821004	0.39971137	2.888284
chr3	31610000	31615000	chr3	32015000	32020000	0,0,0	2.9643798	0.9897569	1.5361373	2.166639	2.365797	2.6557255	0.7778402	4.581627
chr3	197070000	197080000	chr3	197180000	197190000	0,0,0	2.5502017	0.9942654	1.883366	1.3909173	2.276977	6.0388813	0.8115922	7.2752523
chr3	99900000	99910000	chr3	100040000	100050000	0,0,0	2.5350626	0.9899722	1.8060455	1.9407992	2.011356	4.9107943	0.8001255	6.6359496
chr3	48460000	48465000	chr3	48550000	48555000	0,0,0	4.6176224	0.9945469	2.897582	1.444823	2.3111572	3.9278226	0.74040717	5.2121096
chr3	85305000	85310000	chr3	85575000	85580000	0,0,0	3.7234547	0.98389983	1.9537066	1.632825	2.2502613	2.6779554	0.7936407	4.1293554
chr3	11235000	11240000	chr3	11335000	11340000	0,0,0	4.258704	1.0	2.6119485	1.3062233	1.8493193	2.980725	0.6366465	4.1418123
chr3	40970000	40975000	chr3	41200000	41205000	0,0,0	2.584658	0.96139604	1.8570726	0.4489892	1.2070897	2.8556368	0.41409346	3.2547383
chr3	185455000	185460000	chr3	185575000	185580000	0,0,0	4.2695036	0.9917876	2.078968	1.6700244	3.0150704	3.3181417	0.710622	4.802608
chr3	81500000	81505000	chr3	82135000	82140000	0,0,0	2.5885098	0.969539	1.4555953	1.3641148	1.7057565	2.2791224	0.8620276	3.4916692
chr3	47520000	47525000	chr3	47790000	47795000	0,0,0	7.94916	0.9999677	4.337948	3.1795158	5.7514296	7.515999	1.7291987	10.342236
chr3	42780000	42785000	chr3	42880000	42885000	0,0,0	3.4193053	1.0	1.9315562	0.9166279	1.6438609	2.2773433	0.66393536	3.0921237
chr3	189265000	189270000	chr3	189835000	189840000	0,0,0	2.8498938	0.97969663	1.9394306	1.5075445	2.1499307	4.47695	1.1026825	5.81699
chr3	178440000	178445000	chr3	179315000	179320000	0,0,0	3.7806938	0.982783	2.4120114	1.0482373	1.773728	3.1305122	0.75615895	4.0622787
chr3	140125000	140130000	chr3	140740000	140745000	0,0,0	2.5806084	0.9649673	1.6452031	1.519681	2.1694298	3.8212118	0.9384787	5.172039
chr3	177200000	177205000	chr3	178380000	178385000	0,0,0	3.6178353	0.9963153	1.8033347	2.9116066	4.638287	5.18834	1.5149891	7.776435
chr3	124490000	124495000	chr3	124550000	124555000	0,0,0	3.2381887	0.9665347	2.1061344	0.6712879	1.5202669	2.8008976	0.36699736	3.397598
chr3	70550000	70555000	chr3	71300000	71305000	0,0,0	2.9371986	0.98322016	1.5841765	1.7790456	2.052884	2.506629	0.84944713	4.0880027
chr3	136305000	136310000	chr3	137010000	137015000	0,0,0	4.0432196	0.998938	2.1541507	2.9480207	3.525487	4.2278852	0.99107534	6.8483477
chr3	165895000	165900000	chr3	167030000	167035000	0,0,0	2.9685068	0.995456	1.8035787	2.3917828	3.4270535	5.413385	1.3975099	7.539414
chr3	129485000	129490000	chr3	129825000	129830000	0,0,0	4.4161577	0.9969358	2.3670304	1.7946248	3.2994616	4.193346	1.2172267	5.788568
chr3	174850000	174855000	chr3	175935000	175940000	0,0,0	2.2957556	0.9633095	1.3671951	2.114004	2.1767287	3.2376935	1.0759058	5.1168084
chr3	190225000	190230000	chr3	190380000	190385000	0,0,0	3.6024225	0.99035513	2.2552626	1.0902058	2.1671622	3.672741	0.55137795	4.641813
chr3	159265000	159270000	chr3	160005000	160010000	0,0,0	4.404434	0.99827695	2.5629163	1.8681902	3.2236416	4.703692	1.2305114	6.364306
chr3	146330000	146335000	chr3	146575000	146580000	0,0,0	5.532223	0.9987251	2.9800537	2.3332398	3.6381161	4.5916157	1.1916397	6.665607
chr3	192815000	192820000	chr3	192915000	192920000	0,0,0	4.007951	1.0	2.219854	1.2661961	2.050239	2.7238357	0.71449745	3.8493433
chr3	185730000	185735000	chr3	185820000	185825000	0,0,0	2.3259416	0.984811	1.4575925	1.0897113	1.8979154	3.2189875	0.6638137	4.1876197
chr3	15815000	15820000	chr3	16245000	16250000	0,0,0	9.654144	0.9999943	4.5967865	5.019807	7.3674974	7.605323	2.0294912	12.067374
chr3	44535000	44540000	chr3	44755000	44760000	0,0,0	2.3264205	0.96690243	1.5381683	1.0110589	1.2990632	2.50993	0.6004527	3.4086487
chr3	151465000	151470000	chr3	151660000	151665000	0,0,0	2.5704384	0.9576817	1.5858469	1.2148662	1.2855628	2.0829833	0.5180909	3.1628644
chr3	69310000	69315000	chr3	69420000	69425000	0,0,0	4.303118	1.0	2.9724033	1.0690166	1.3906834	3.0340643	0.47840962	3.9843013
chr3	5300000	5310000	chr3	8300000	8310000	0,0,0	2.7699125	0.9986767	1.6092714	4.7611947	5.939278	8.475469	2.0575757	12.707642
chr3	99020000	99025000	chr3	99750000	99755000	0,0,0	3.9500632	0.9995784	2.4269536	2.1301858	3.6176343	5.8788404	1.1853552	7.7723393
chr3	183470000	183475000	chr3	183765000	183770000	0,0,0	6.186081	0.99994075	3.177482	3.494217	5.6505756	6.6288285	1.4773268	9.734799
chr3	100460000	100465000	chr3	100590000	100595000	0,0,0	7.959825	0.9999512	3.6394863	4.2383003	6.3010383	6.1612086	1.7253218	9.928587
chr3	100065000	100070000	chr3	100250000	100255000	0,0,0	3.9721718	0.9918899	2.4625134	1.3682816	2.1752903	3.59889	0.749914	4.8151402
chr3	192570000	192575000	chr3	193570000	193575000	0,0,0	3.0512607	0.99712294	2.1897159	1.6634135	1.7499148	4.373004	1.0107572	5.851594
chr3	115695000	115700000	chr3	115815000	115820000	0,0,0	4.6156936	1.0	2.4309776	1.3498898	2.2091386	2.6997843	0.602798	3.8996866
chr3	155380000	155385000	chr3	155700000	155705000	0,0,0	9.500204	0.99999857	4.7700887	4.9577985	7.9907694	9.050871	2.1232693	13.457803
chr3	172130000	172135000	chr3	172300000	172305000	0,0,0	1.9647542	0.9423305	1.4746653	0.692148	0.76601017	2.2380793	0.49553698	2.8533218
chr3	27130000	27135000	chr3	27250000	27255000	0,0,0	5.827355	0.9974284	3.2780657	1.7018006	3.2256727	4.45115	1.0322009	5.9638615
chr3	56995000	57000000	chr3	57220000	57225000	0,0,0	4.2269754	1.0	1.9861188	1.4436873	2.0521226	2.065581	0.54342717	3.3488586
chr3	124930000	124935000	chr3	125435000	125440000	0,0,0	3.0990613	0.9963172	2.078613	1.3373368	2.2149026	4.4159236	0.79809356	5.604667
chr3	157085000	157090000	chr3	157125000	157130000	0,0,0	3.9341686	1.0	2.1779032	1.0898007	1.8037181	2.3983824	0.49260095	3.3670943
chr3	173410000	173415000	chr3	173550000	173555000	0,0,0	2.3432744	1.0	1.4587014	0.6640613	1.0441622	1.7429061	0.3175735	2.3331828
chr3	60750000	60755000	chr3	60945000	60950000	0,0,0	2.4924712	0.9330176	1.3803208	1.2366412	1.2666157	1.6043688	0.45591724	2.7036054
chr3	123730000	123735000	chr3	123880000	123885000	0,0,0	2.766434	0.9608344	1.8290042	1.0887971	1.1712271	2.2724721	0.45304054	3.2402918
chr3	40580000	40585000	chr3	42100000	42105000	0,0,0	2.9698431	0.9964084	1.6050327	2.515539	2.7847	3.3937001	1.5147758	5.6297345
chr3	134595000	134600000	chr3	134755000	134760000	0,0,0	3.6026638	1.0	1.9444801	1.16587	1.6225501	2.030398	0.70890355	3.0667267
chr3	69450000	69455000	chr3	69955000	69960000	0,0,0	3.2522619	0.9865341	1.848517	1.764182	2.0232885	2.7398818	0.9660999	4.3080435
chr3	197960000	197970000	chr3	198070000	198080000	0,0,0	2.0068984	0.95757115	1.697846	0.59280956	0.89286536	4.415642	0.39301074	4.9425836
chr3	133485000	133490000	chr3	133575000	133580000	0,0,0	3.272558	0.9722765	2.1355457	0.94176555	1.4757743	2.7487216	0.33650896	3.5858464
chr3	111985000	111990000	chr3	112045000	112050000	0,0,0	2.5432856	0.93867695	1.7487891	0.5785992	1.0734468	2.2775786	0.2989965	2.791889
chr3	193870000	193875000	chr3	194130000	194135000	0,0,0	2.8128502	0.9935627	1.6434367	1.5541003	2.5009086	3.6647487	0.6985434	5.046171
chr3	138700000	138705000	chr3	138915000	138920000	0,0,0	6.710454	0.9997514	3.5338233	2.6990154	4.7899795	5.9012394	1.5912653	8.3003645
chr3	152500000	152510000	chr3	152570000	152580000	0,0,0	2.2893598	0.96769553	1.6326851	0.91603935	1.0805539	2.618649	0.3769595	3.4329062
chr3	9975000	9980000	chr3	10025000	10030000	0,0,0	1.8917412	0.9133502	1.392105	0.59487003	0.71203285	1.9173609	0.38377342	2.4461343
chr3	46485000	46490000	chr3	46555000	46560000	0,0,0	3.7872949	0.9923346	2.0264137	1.7286556	2.674731	3.3349636	0.86923134	4.8715463
chr3	159265000	159270000	chr3	159585000	159590000	0,0,0	4.0402083	0.9950399	2.5997162	1.372014	2.2704113	4.087305	0.6915922	5.306873
chr3	171640000	171645000	chr3	172340000	172345000	0,0,0	2.8693695	0.98129994	1.8440791	1.1960183	1.62389	2.9165137	0.6170755	3.9796412
chr3	100315000	100320000	chr3	100590000	100595000	0,0,0	4.2482553	1.0	2.1184506	2.0482163	2.2958722	2.4176114	0.7259791	4.238248
chr3	54830000	54835000	chr3	56250000	56255000	0,0,0	4.0665073	0.99991095	2.5114415	4.6555314	4.7726817	7.74509	2.1968548	11.883341
chr3	15625000	15630000	chr3	15810000	15815000	0,0,0	4.7628508	0.9915034	2.6553392	1.6352382	2.4793336	3.3150415	0.8507952	4.7685866
chr3	48270000	48275000	chr3	48435000	48440000	0,0,0	4.1678786	0.99943537	2.0009189	2.653202	4.75001	5.121668	1.5525547	7.4800696
chr3	17255000	17260000	chr3	17410000	17415000	0,0,0	7.7583747	1.0	3.8736484	2.609332	4.093156	4.579954	1.4644086	6.89936
chr3	33130000	33135000	chr3	33370000	33375000	0,0,0	8.234816	0.9999581	4.1040506	4.3197184	5.7420506	6.24199	1.6754063	10.081739
chr3	156545000	156550000	chr3	156815000	156820000	0,0,0	2.8750105	1.0	1.8221594	0.85344994	1.0167569	1.7640675	0.49314597	2.5226898
chr3	45935000	45940000	chr3	46375000	46380000	0,0,0	4.435841	0.9985847	2.3739154	2.4736896	3.5284715	4.362234	1.1683475	6.5610695
chr3	66505000	66510000	chr3	66815000	66820000	0,0,0	2.4360344	0.97820914	1.7928152	1.0306276	1.0634443	2.910548	0.4973624	3.8266613
chr3	191415000	191420000	chr3	192130000	192135000	0,0,0	2.8273027	0.99508727	1.8169556	1.9727075	1.9821805	3.562956	1.0394769	5.316474
chr3	176870000	176875000	chr3	178380000	178385000	0,0,0	3.0505538	0.9962433	1.8713356	2.538958	3.414278	5.4977374	1.3466477	7.754589
chr3	79520000	79530000	chr3	81240000	81250000	0,0,0	3.5164268	0.99917954	2.100293	3.1650987	5.6325192	8.65273	1.8905723	11.466151
chr3	81660000	81665000	chr3	81850000	81855000	0,0,0	2.301833	0.91532874	1.5532955	0.79714656	0.8560755	1.7606606	0.5052212	2.4692354
chr3	124760000	124765000	chr3	125440000	125445000	0,0,0	2.4699514	0.9608503	1.5966727	0.95187664	1.3143507	2.394586	0.52302843	3.2406988
chr3	53370000	53375000	chr3	53705000	53710000	0,0,0	4.7895803	0.9995188	2.6590343	2.8870766	3.8666341	5.07374	1.8212553	7.6400304
chr3	32730000	32735000	chr3	32935000	32940000	0,0,0	6.880497	0.999783	3.0783443	3.5624225	5.5030456	5.26977	1.6512678	8.436368
chr3	148375000	148380000	chr3	148715000	148720000	0,0,0	3.2495406	0.9842576	2.0382183	1.2211388	1.8076581	3.0663714	0.495453	4.1518283
chr3	50120000	50125000	chr3	50185000	50190000	0,0,0	6.4572353	0.9996722	2.8923092	3.3923187	5.2254477	5.008459	1.4906647	8.023853
chr3	102160000	102165000	chr3	102220000	102225000	0,0,0	2.800468	1.0	1.526823	0.89437234	1.5342481	1.9933188	0.47767463	2.7883162
chr3	138595000	138600000	chr3	138690000	138695000	0,0,0	2.372425	1.0	1.724885	0.55786324	0.7157608	1.8364762	0.25683776	2.3323548
chr3	134305000	134310000	chr3	134470000	134475000	0,0,0	9.97563	0.999955	4.6271257	4.3528824	6.209435	6.1408257	2.065032	10.010055
chr3	12710000	12715000	chr3	12825000	12830000	0,0,0	2.8021984	0.94858414	1.7306473	1.1137899	1.2165387	1.9780812	0.49824098	2.9681165
chr3	149655000	149660000	chr3	149715000	149720000	0,0,0	2.1642158	0.942399	1.3473759	0.8989911	1.2339084	2.0554087	0.43218213	2.854512
chr3	53220000	53225000	chr3	53705000	53710000	0,0,0	3.164671	1.0	1.9249195	0.9176439	1.1972768	1.8898956	0.6167366	2.705579
chr3	33975000	33980000	chr3	34260000	34265000	0,0,0	2.2935817	0.93731177	1.3881862	1.0464778	1.1852151	1.8396666	0.50233877	2.769869
chr3	62655000	62660000	chr3	63100000	63105000	0,0,0	2.8188796	0.98581994	1.6916696	1.5077257	1.9055561	2.9161603	0.6772714	4.256361
chr3	129940000	129945000	chr3	130100000	130105000	0,0,0	7.214772	1.0	3.8494763	1.6992778	2.801826	3.4996321	1.0457197	5.0101013
chr3	86985000	86990000	chr3	88055000	88060000	0,0,0	2.56773	0.97991407	1.453021	1.536335	1.8827871	2.5425093	0.8462067	3.9081404
chr3	197390000	197395000	chr3	197500000	197505000	0,0,0	2.9351485	0.9831671	1.6137009	1.6761987	2.0354283	2.5948896	0.6306099	4.084844
chr3	60760000	60765000	chr3	61375000	61380000	0,0,0	3.3887064	0.9907417	1.9013147	1.9338665	2.2445834	2.9637332	0.922545	4.682726
chr3	33135000	33140000	chr3	33250000	33255000	0,0,0	3.1146846	0.9682596	2.1012666	0.8175062	1.3454478	2.7238493	0.40486857	3.4505212
chr3	184370000	184375000	chr3	184540000	184545000	0,0,0	7.204313	1.0	3.4956603	2.8613741	4.165694	4.414224	1.1785387	6.9576674
chr3	79085000	79090000	chr3	79495000	79500000	0,0,0	4.27009	1.0	2.616408	0.82593334	1.2678967	2.0436141	0.43095627	2.777777
chr3	54950000	54955000	chr3	55165000	55170000	0,0,0	2.721728	0.9685515	1.6481137	1.0185423	1.6231346	2.5543916	0.63787884	3.4597626
