chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr2	237845000	237850000	chr2	238195000	238200000	0,0,0	3.6388988	0.99094355	1.6157848	2.318727	2.927673	2.6436758	1.2081599	4.7047668
chr2	190530000	190535000	chr2	190645000	190650000	0,0,0	3.4841115	0.9855199	2.241344	0.96877456	1.8761672	3.3742838	0.6363959	4.235417
chr2	208400000	208405000	chr2	209320000	209325000	0,0,0	4.548765	0.9992958	2.6035955	3.6362333	4.6112165	6.3901606	1.8531185	9.622368
chr2	150620000	150630000	chr2	150900000	150910000	0,0,0	1.9942367	0.95958143	1.472223	1.1007841	1.4949824	4.022418	0.5874356	5.0008926
chr2	214950000	214960000	chr2	215940000	215950000	0,0,0	3.9569898	0.99877006	2.4766538	2.373127	2.7307332	4.5920367	1.4455922	6.7014832
chr2	231100000	231110000	chr2	231190000	231200000	0,0,0	2.6799493	0.99477696	1.6304903	2.6044018	3.2142942	5.066441	1.3386272	7.381465
chr2	42830000	42840000	chr2	43120000	43130000	0,0,0	2.528221	0.989045	1.6989219	1.7338601	2.481955	4.992865	1.0325807	6.5340743
chr2	60795000	60800000	chr2	60995000	61000000	0,0,0	5.364907	0.9986102	3.2276363	1.7194844	3.2356594	5.0508614	1.0723747	6.5792923
chr2	101060000	101065000	chr2	101115000	101120000	0,0,0	2.1291387	0.9388375	1.4192263	1.2416793	1.7232106	3.395596	0.7425053	4.499311
chr2	219720000	219730000	chr2	221090000	221100000	0,0,0	3.0703495	0.9962793	1.9238294	2.53645	3.2626395	5.510837	1.6345435	7.7654595
chr2	39050000	39060000	chr2	39710000	39720000	0,0,0	3.4234636	0.9916761	2.014662	1.6720887	2.2433133	3.302822	0.79844236	4.789123
chr2	158900000	158905000	chr2	159115000	159120000	0,0,0	7.2589984	0.9999385	3.665219	3.3176703	5.8425126	6.7481194	1.756543	9.69716
chr2	202570000	202575000	chr2	203115000	203120000	0,0,0	2.8188734	0.9770955	1.7240913	1.250026	1.6668962	2.6656775	0.6338016	3.7768118
chr2	120110000	120120000	chr2	120680000	120690000	0,0,0	2.862832	0.99325055	1.5690138	1.8361111	2.6118617	3.366717	1.3956921	4.998816
chr2	156175000	156180000	chr2	157200000	157205000	0,0,0	3.034825	0.98896396	1.6492878	1.9170945	2.2565777	2.8029752	1.0704793	4.507059
chr2	149595000	149600000	chr2	150475000	150480000	0,0,0	6.915351	0.9999501	3.9987783	3.768881	4.6439657	6.556576	1.8357062	9.9066925
chr2	172805000	172810000	chr2	173210000	173215000	0,0,0	3.841952	0.9788568	2.2161968	1.4771513	1.811509	2.543814	0.6805172	3.856837
chr2	43130000	43135000	chr2	43220000	43225000	0,0,0	5.8108034	0.99729013	2.4610405	2.8329623	3.908201	3.3932853	1.2740449	5.911474
chr2	132340000	132350000	chr2	132520000	132530000	0,0,0	3.3451636	0.9917911	1.6948383	3.0524793	3.7662716	4.1524606	1.373547	6.865775
chr2	64200000	64205000	chr2	64315000	64320000	0,0,0	2.729959	0.9465496	1.6268837	1.2283416	1.235241	1.8374456	0.4742623	2.9293048
chr2	145005000	145010000	chr2	145750000	145755000	0,0,0	5.3897386	0.9991176	2.5322485	2.994821	4.3292003	4.3715568	1.3668572	7.0336194
chr2	56160000	56170000	chr2	57020000	57030000	0,0,0	3.6304686	0.9988923	1.9445933	4.290709	4.4726424	5.307063	1.7435633	9.121027
chr2	209975000	209980000	chr2	210195000	210200000	0,0,0	8.619202	0.9999303	3.8305464	4.2769775	6.1715837	5.7710257	1.612094	9.572783
chr2	195350000	195355000	chr2	195470000	195475000	0,0,0	2.337237	1.0	1.4489723	0.7280885	0.9597039	1.5819938	0.46304068	2.2291837
chr2	50530000	50540000	chr2	50670000	50680000	0,0,0	2.3951893	0.98724335	1.5505419	1.5505955	1.6282715	2.983847	0.82420796	4.362154
chr2	18440000	18450000	chr2	19350000	19360000	0,0,0	3.8044016	0.9993894	2.4052432	3.4513872	3.8941853	6.711817	1.7561572	9.7797165
chr2	149595000	149600000	chr2	150910000	150915000	0,0,0	3.14421	0.9919689	1.8649745	1.4541415	2.3401926	3.5323708	1.1430217	4.824941
chr2	43310000	43315000	chr2	43480000	43485000	0,0,0	2.7220047	0.98538053	1.4586394	1.8273796	2.1509037	2.6015	1.0648077	4.225837
chr2	210260000	210270000	chr2	211040000	211050000	0,0,0	2.9021912	0.9880098	1.607961	1.7743974	2.1955137	2.8468843	0.9773868	4.424126
chr2	10890000	10900000	chr2	11120000	11130000	0,0,0	3.4386792	0.99728626	2.3545437	2.0525053	2.9742312	6.2963853	1.6432146	8.120834
chr2	191215000	191220000	chr2	191500000	191505000	0,0,0	4.4683824	0.99858785	2.4811528	2.4981847	3.31171	4.34271	1.0762535	6.5633183
chr2	163190000	163200000	chr2	163260000	163270000	0,0,0	2.3081036	0.97722405	1.7272036	0.70977175	1.1325505	3.151535	0.57315165	3.7824433
chr2	45640000	45650000	chr2	46450000	46460000	0,0,0	3.3987348	0.99681205	1.6954004	2.3894207	3.3071542	3.625037	1.1334922	5.7489667
chr2	225675000	225680000	chr2	226635000	226640000	0,0,0	3.7280486	0.99390376	2.0694916	2.0188537	2.5361814	3.3060703	0.89208746	5.100607
chr2	144080000	144090000	chr2	145750000	145760000	0,0,0	2.9247687	0.9949596	1.4772825	3.559537	3.9594991	4.25784	1.8380315	7.421873
chr2	207110000	207115000	chr2	207470000	207475000	0,0,0	4.0010433	0.9984036	2.2194152	2.5080898	3.227164	4.2112627	1.1136949	6.4406757
chr2	206165000	206170000	chr2	206255000	206260000	0,0,0	4.463653	1.0	2.4086773	1.1930511	2.4409258	3.1620433	0.59304935	4.222533
chr2	197185000	197190000	chr2	197375000	197380000	0,0,0	5.552515	0.9984374	2.4870858	3.1852238	3.9817348	3.6307704	1.6145998	6.4620805
chr2	850000	860000	chr2	1770000	1780000	0,0,0	2.7224274	0.9735169	1.6778716	2.0536132	2.2730553	3.6788435	1.2849572	5.5042777
chr2	204445000	204450000	chr2	204690000	204695000	0,0,0	2.0060673	0.94115615	1.4572716	0.7469808	0.8375442	2.1691792	0.38987857	2.833162
chr2	225285000	225290000	chr2	225650000	225655000	0,0,0	3.9603398	0.9919297	2.033008	2.40016	2.4651122	2.6865873	1.1504124	4.820063
chr2	173400000	173405000	chr2	173880000	173885000	0,0,0	3.1868784	0.9861826	1.7764535	1.8832841	2.01963	2.6082373	0.7427442	4.2822676
chr2	225120000	225125000	chr2	225660000	225665000	0,0,0	7.1064725	0.99991834	3.0248826	4.7072573	6.094367	5.229427	2.7246404	9.413656
chr2	166535000	166540000	chr2	168115000	168120000	0,0,0	7.5151277	1.0	3.2689216	3.2674408	4.305858	3.8233745	1.5015626	6.727766
chr2	27095000	27100000	chr2	27280000	27285000	0,0,0	5.3245897	0.9990596	2.7356367	3.1814756	3.704516	4.141957	1.4014021	6.9699354
chr2	226115000	226120000	chr2	226800000	226805000	0,0,0	4.7274647	0.9997137	2.2363613	3.88022	4.7778606	4.7102475	2.1401093	8.159331
chr2	231295000	231300000	chr2	231400000	231405000	0,0,0	3.8553896	0.9965189	2.4941952	1.4682302	2.3888352	4.3559065	0.6529058	5.6610003
chr2	64330000	64335000	chr2	64485000	64490000	0,0,0	8.2746315	0.9998898	3.446126	4.3486185	6.135703	5.2487397	1.5505569	9.114179
chr2	64510000	64515000	chr2	64560000	64565000	0,0,0	2.8887434	0.954681	1.4669905	1.4912387	1.6339837	1.7688032	0.57845247	3.094349
chr2	173750000	173755000	chr2	174345000	174350000	0,0,0	3.6484146	0.99473685	2.2520738	1.7724086	2.2518837	3.6720915	1.1807293	5.2475657
chr2	204320000	204330000	chr2	204850000	204860000	0,0,0	2.311945	0.9727843	1.5485073	1.7541449	2.793335	5.5545053	0.85133207	7.113745
chr2	143690000	143695000	chr2	144055000	144060000	0,0,0	2.5486968	0.94824195	1.3847657	1.1735158	1.5264311	1.9183576	0.4213469	2.9614828
chr2	56480000	56485000	chr2	56740000	56745000	0,0,0	2.2444243	0.949433	1.4505616	1.0269778	1.1360811	2.071897	0.46131155	2.9847662
chr2	224350000	224360000	chr2	224990000	225000000	0,0,0	3.449525	0.9963385	1.9280609	2.0034966	2.864773	3.829567	0.9408031	5.610453
chr2	62780000	62790000	chr2	63020000	63030000	0,0,0	2.9746842	0.99594855	1.6504087	2.5482402	2.5581002	3.244153	1.087698	5.5092554
chr2	181105000	181110000	chr2	181715000	181720000	0,0,0	6.1152825	0.9981499	3.382446	2.6873095	3.0506082	3.9044409	1.4840431	6.2931604
chr2	210615000	210620000	chr2	211030000	211035000	0,0,0	4.302912	0.9956085	2.5185661	1.887567	2.5736718	3.7508137	1.0835018	5.4286513
chr2	121440000	121445000	chr2	121505000	121510000	0,0,0	2.9388368	0.9770926	1.5331428	1.7400525	1.9525551	2.229975	0.70657104	3.7766883
chr2	118215000	118220000	chr2	118860000	118865000	0,0,0	5.84516	0.9998611	3.7999287	1.7431316	3.9847703	7.333201	1.1691014	8.882651
chr2	70480000	70485000	chr2	70610000	70615000	0,0,0	2.7211106	0.9688418	1.4971534	1.5983965	1.6388879	2.0482402	0.75006926	3.469037
chr2	11865000	11870000	chr2	12300000	12305000	0,0,0	3.5043504	0.9945215	1.8338654	2.2940953	2.7316067	3.1682644	1.023429	5.2074604
chr2	191550000	191555000	chr2	192160000	192165000	0,0,0	6.0887938	1.0	3.6332319	1.9865088	2.7942207	4.2447085	1.1372831	6.010494
chr2	188520000	188525000	chr2	188980000	188985000	0,0,0	4.97934	0.999575	2.8850162	2.8908882	3.6571589	5.1945744	1.5557085	7.7642527
chr2	240150000	240155000	chr2	240435000	240440000	0,0,0	3.8089762	0.9956195	1.8639312	2.661596	3.0026414	3.0652807	1.2817472	5.4311438
chr2	230005000	230010000	chr2	230160000	230165000	0,0,0	4.37264	0.9950614	2.5769167	1.5363443	2.6399117	3.9455838	0.9310335	5.311223
chr2	199975000	199980000	chr2	200695000	200700000	0,0,0	5.8473015	0.9982083	2.9418964	2.7672455	3.5271304	3.8654659	1.1617717	6.3252397
chr2	47850000	47855000	chr2	48420000	48425000	0,0,0	3.1503816	0.9939983	1.840022	2.1789432	2.2355802	3.1794026	1.168526	5.1162415
chr2	150610000	150615000	chr2	151045000	151050000	0,0,0	3.0860898	0.9859618	1.5978141	1.9469637	2.2413476	2.5357802	0.7894662	4.2664146
chr2	171020000	171030000	chr2	171150000	171160000	0,0,0	2.9901392	0.992208	1.6699357	2.8487535	3.3533118	4.3932295	1.3402675	6.9254546
chr2	181100000	181110000	chr2	182080000	182090000	0,0,0	3.4296803	0.9953009	1.9968235	2.1912358	2.403916	3.4131765	1.0002104	5.3609414
chr2	168330000	168340000	chr2	169140000	169150000	0,0,0	2.663338	0.9876601	1.6980679	1.5452901	1.7164315	3.0217822	0.79386306	4.3953733
chr2	168345000	168350000	chr2	168705000	168710000	0,0,0	3.955544	0.999309	2.2181072	2.713524	3.6383328	4.8661275	0.90853643	7.2781487
chr2	64650000	64655000	chr2	64745000	64750000	0,0,0	3.4517756	0.9786995	2.0953913	1.1327946	1.7971044	2.842495	0.6947824	3.8494234
chr2	17880000	17890000	chr2	18110000	18120000	0,0,0	3.1665728	0.99740595	2.6146092	0.81331056	1.8189127	7.4485245	1.2127596	8.171468
chr2	227910000	227920000	chr2	229270000	229280000	0,0,0	3.7267008	0.99892175	1.5951843	3.692999	4.2601585	3.5504599	1.3444817	6.8331256
chr2	120320000	120330000	chr2	121060000	121070000	0,0,0	3.1625967	0.9956106	2.172062	1.531158	1.8913233	4.068092	0.8589936	5.4291215
chr2	28970000	28980000	chr2	29830000	29840000	0,0,0	3.7174692	0.9965853	2.2018783	2.2767518	2.480074	3.6564755	1.0265166	5.680255
chr2	19370000	19375000	chr2	19665000	19670000	0,0,0	3.9320073	0.99386746	2.5575507	1.3066537	2.1292863	3.9332004	0.66330355	5.0946703
chr2	225680000	225685000	chr2	226165000	226170000	0,0,0	3.1600149	0.9742042	1.9297314	1.3211162	1.5646495	2.4835958	0.90874755	3.6579216
chr2	121970000	121980000	chr2	123990000	124000000	0,0,0	2.9971495	0.99650896	1.5064157	2.802209	2.996193	3.1672943	1.3133227	5.6581464
chr2	72895000	72900000	chr2	72940000	72945000	0,0,0	2.2478561	0.9118059	1.5346996	0.65240836	0.87763554	1.8485489	0.31501144	2.4284675
chr2	136130000	136140000	chr2	136370000	136380000	0,0,0	2.7409923	0.9862678	1.8341076	1.6749492	2.405368	4.783959	1.000345	6.2728024
chr2	19950000	19955000	chr2	20095000	20100000	0,0,0	4.5930448	0.9943223	2.6251543	1.4187968	2.7528446	3.9105933	1.0156672	5.171746
chr2	71545000	71550000	chr2	72745000	72750000	0,0,0	6.43597	0.99873626	2.8446548	3.4395256	4.099509	3.6169946	1.6410267	6.674351
chr2	97805000	97810000	chr2	98265000	98270000	0,0,0	5.022082	0.9998319	2.2320151	4.761508	5.1644974	4.4596133	1.8027588	8.692064
chr2	150615000	150620000	chr2	151235000	151240000	0,0,0	4.301961	0.9942116	1.9962448	2.6961544	2.9668374	2.7558565	0.9820409	5.152438
chr2	196295000	196300000	chr2	196755000	196760000	0,0,0	3.6538582	0.9804837	1.864032	1.5858401	2.2203295	2.527279	0.89309454	3.9369144
chr2	7100000	7105000	chr2	8685000	8690000	0,0,0	3.7066545	0.9978298	2.3008833	1.9860098	2.6416724	4.368227	1.4019732	6.1335692
chr2	198925000	198930000	chr2	199485000	199490000	0,0,0	2.7051785	0.9826702	1.7088537	1.4381354	1.6149055	2.777405	0.8990068	4.0557475
chr2	236445000	236450000	chr2	237020000	237025000	0,0,0	2.2202632	0.9825034	1.3632138	2.3150432	2.4559143	3.9331775	1.2894386	5.9909935
chr2	42495000	42500000	chr2	42660000	42665000	0,0,0	4.4455843	0.9957112	2.4020798	1.8817449	2.9751747	3.779656	0.7647094	5.4523177
chr2	16610000	16615000	chr2	16755000	16760000	0,0,0	6.0232563	1.0	2.3429601	2.8407822	3.8009336	2.9438772	1.3500575	5.469017
chr2	122190000	122195000	chr2	122315000	122320000	0,0,0	2.6505048	0.94936216	1.3771758	1.3682308	1.5553197	1.7671603	0.51604414	2.9833655
chr2	149015000	149020000	chr2	149310000	149315000	0,0,0	3.5929391	0.98388296	1.7960236	2.0008888	2.2255964	2.3497393	0.7214611	4.1283073
chr2	100600000	100610000	chr2	101210000	101220000	0,0,0	6.1412845	0.99907506	3.7905643	2.0697334	3.1436498	5.1467476	1.1868511	6.9865108
chr2	113135000	113140000	chr2	113370000	113375000	0,0,0	4.4587846	0.9995484	1.9982816	4.045246	4.6195974	4.107687	2.7133796	7.703461
chr2	234270000	234280000	chr2	235110000	235120000	0,0,0	3.4117162	0.9985862	1.8248326	2.8997793	3.3192103	3.984538	1.1535459	6.56212
chr2	187520000	187525000	chr2	189400000	189405000	0,0,0	3.7164066	0.98672366	2.033371	1.9614031	2.077716	2.578749	1.1543595	4.3222184
chr2	232445000	232450000	chr2	232520000	232525000	0,0,0	6.5905313	1.0	2.720528	3.1154158	3.935037	3.2173173	1.5265149	5.9865756
chr2	199980000	199985000	chr2	200305000	200310000	0,0,0	3.6095748	0.98753893	2.2037687	1.245523	2.0460527	3.278468	0.6068554	4.385599
chr2	64590000	64595000	chr2	65030000	65035000	0,0,0	3.1061385	0.9651519	1.8798562	1.2837546	1.4290018	2.2159903	0.61042833	3.3571057
chr2	11235000	11240000	chr2	11340000	11345000	0,0,0	3.0033157	0.9874713	1.646692	1.6310017	2.2760108	2.930406	0.65653414	4.3801856
chr2	171990000	172000000	chr2	172100000	172110000	0,0,0	2.45991	0.97980595	1.6653476	1.4253409	2.2263274	4.5563483	0.7138209	5.8233175
chr2	189780000	189785000	chr2	190310000	190315000	0,0,0	2.7657304	0.9606241	1.550369	1.3096657	1.5663353	2.0707893	0.6173394	3.2349367
chr2	161585000	161590000	chr2	162120000	162125000	0,0,0	5.1681514	0.99544233	2.4574556	2.5087993	3.164102	3.1614535	1.1211381	5.391497
chr2	48625000	48630000	chr2	50400000	50405000	0,0,0	5.5081296	0.998599	2.234633	3.6529052	4.2755737	3.324198	1.7799518	6.5712247
chr2	69020000	69030000	chr2	69300000	69310000	0,0,0	6.2867746	0.9999891	2.9660873	6.517872	8.414521	8.350566	3.5165963	14.14423
chr2	163480000	163490000	chr2	164040000	164050000	0,0,0	2.4924946	0.99299455	1.6540879	2.7014146	3.3033485	6.4537916	1.3578439	8.855049
chr2	208160000	208170000	chr2	209220000	209230000	0,0,0	3.4181302	0.9944451	1.5755879	2.6069448	3.0709262	2.876327	0.99259007	5.1936116
chr2	219750000	219760000	chr2	219830000	219840000	0,0,0	1.7539812	0.9686796	1.4836332	0.28303206	0.69269663	3.2122602	0.41461283	3.4638443
chr2	137940000	137945000	chr2	138090000	138095000	0,0,0	4.5373683	0.9932912	2.551624	1.8221333	2.5113335	3.3851812	1.1382834	5.004855
chr2	187135000	187140000	chr2	187450000	187455000	0,0,0	3.789618	1.0	1.9468361	1.4379584	2.097537	2.428739	0.71520185	3.7069242
chr2	181740000	181745000	chr2	182075000	182080000	0,0,0	6.397856	0.99897724	3.5461602	2.2028065	3.6943102	4.9279084	1.0279479	6.8859587
chr2	12200000	12205000	chr2	13005000	13010000	0,0,0	2.891895	0.98491305	1.8893621	1.2716135	1.6361605	3.0640383	0.8826738	4.1943617
chr2	147930000	147940000	chr2	149540000	149550000	0,0,0	4.7664037	0.99731946	2.289983	3.0614862	3.2770693	3.2010262	1.7489244	5.9223475
chr2	48620000	48630000	chr2	49280000	49290000	0,0,0	3.9350777	0.99892294	1.800578	3.3192346	4.132708	3.8838086	1.334581	6.834239
chr2	209335000	209340000	chr2	209555000	209560000	0,0,0	5.6715403	0.997832	2.9456542	2.1936836	3.5100935	4.1846466	1.1158417	6.1345873
chr2	181100000	181105000	chr2	181565000	181570000	0,0,0	3.7463405	0.99028164	2.058301	1.7452214	2.3900483	3.0829086	0.8615887	4.634217
chr2	147505000	147510000	chr2	147895000	147900000	0,0,0	3.2537758	0.9683989	1.6949157	1.4602804	1.856153	2.156895	0.59601027	3.454922
chr2	188095000	188100000	chr2	188480000	188485000	0,0,0	2.850305	0.9579833	1.6388156	1.2196807	1.4954402	2.0858572	0.52650404	3.1700177
chr2	160110000	160115000	chr2	160210000	160215000	0,0,0	4.498951	0.99480194	1.9779632	2.6977153	3.2565331	2.8620455	1.0281956	5.2600145
chr2	31415000	31420000	chr2	31525000	31530000	0,0,0	2.717877	0.95337796	1.6068906	1.0866637	1.4149319	2.1000764	0.5711168	3.0659997
chr2	65315000	65320000	chr2	65430000	65435000	0,0,0	3.05133	0.98046046	1.779837	1.3310367	1.8970153	2.7525811	0.55501425	3.9357247
chr2	46990000	47000000	chr2	47120000	47130000	0,0,0	2.959584	0.9918691	1.6928221	2.631082	3.283474	4.5379686	1.0508927	6.876708
chr2	239155000	239160000	chr2	239555000	239560000	0,0,0	2.3396623	0.9579941	1.5032127	0.83917546	1.3513509	2.4243398	0.33232644	3.1702733
chr2	224660000	224665000	chr2	224995000	225000000	0,0,0	3.08938	0.969793	1.5176766	1.6634898	1.9504844	2.021388	0.584985	3.5000455
chr2	204325000	204330000	chr2	204555000	204560000	0,0,0	2.242666	0.9606785	1.5663677	0.7603109	1.1447575	2.5604875	0.4269186	3.2363193
chr2	71920000	71930000	chr2	72740000	72750000	0,0,0	2.8021896	0.9896535	1.5200789	1.8463583	3.7951412	4.9587235	1.2274647	6.599931
chr2	180125000	180130000	chr2	180520000	180525000	0,0,0	3.4703836	0.98487794	1.7499269	1.9117033	2.291366	2.4927452	0.8779798	4.192037
chr2	240850000	240855000	chr2	241195000	241200000	0,0,0	3.5692186	0.9874441	1.8985523	1.8474374	2.2782273	2.73585	0.82666296	4.3780165
chr2	217170000	217175000	chr2	217710000	217715000	0,0,0	3.4695773	0.99407315	1.739677	2.3503745	2.8203928	3.0395715	1.0142102	5.1287932
chr2	212000000	212005000	chr2	212090000	212095000	0,0,0	2.5738697	0.9386974	1.4602717	1.0756397	1.3497887	1.8360983	0.48961726	2.7922227
chr2	131420000	131430000	chr2	131770000	131780000	0,0,0	3.0691154	0.99573964	1.5115875	2.2346597	3.2113283	3.4726045	1.1918715	5.458969
chr2	156340000	156345000	chr2	156435000	156440000	0,0,0	3.1143036	1.0	1.7347404	1.2697536	1.4929798	1.9455975	0.64266604	3.0742674
chr2	50540000	50550000	chr2	53210000	53220000	0,0,0	3.218715	0.99705976	1.9301529	2.0388741	2.627282	4.0175457	1.4449506	5.8298783
chr2	169450000	169455000	chr2	169765000	169770000	0,0,0	3.4333618	0.97675246	2.0542848	1.0448945	1.8385828	2.83315	0.5425418	3.7619452
chr2	231520000	231525000	chr2	231555000	231560000	0,0,0	2.2605321	0.9617417	1.4328649	1.0466033	1.3438499	2.333418	0.68928576	3.263732
chr2	207165000	207170000	chr2	207395000	207400000	0,0,0	2.792183	0.99156725	1.3642288	2.3168359	2.658093	2.7167196	0.9976531	4.7761292
chr2	215360000	215370000	chr2	216120000	216130000	0,0,0	3.8576484	0.9981831	2.0403044	2.8770237	3.207185	3.7539096	1.2517631	6.311264
chr2	1590000	1595000	chr2	1625000	1630000	0,0,0	2.3427522	0.9054439	1.3997451	0.83641106	1.0653404	1.6153302	0.4452193	2.3588066
chr2	64645000	64650000	chr2	64860000	64865000	0,0,0	6.9616857	0.99994963	3.298078	4.0612535	6.1071367	6.2866983	2.1472552	9.896702
chr2	234135000	234140000	chr2	234500000	234505000	0,0,0	5.4627476	0.9997388	2.9547346	3.1561983	4.340951	5.44562	1.4831069	8.25113
chr2	56130000	56135000	chr2	57515000	57520000	0,0,0	3.865864	0.9981972	2.2699718	3.0916667	3.9877427	5.830698	1.6143191	8.578846
chr2	225715000	225720000	chr2	225860000	225865000	0,0,0	2.771678	0.95079017	1.4225491	1.3878589	1.5968431	1.778322	0.5186182	3.0119743
chr2	175250000	175260000	chr2	176090000	176100000	0,0,0	3.9706042	0.9975816	2.194085	2.8149457	4.3601246	5.7479715	1.580539	8.250146
chr2	222070000	222080000	chr2	222260000	222270000	0,0,0	3.3147547	0.99746156	2.549907	1.3385444	1.4855592	4.7869964	0.92431754	5.9768133
chr2	239400000	239410000	chr2	239990000	240000000	0,0,0	2.2803953	0.9902533	1.4836234	1.8889004	2.6962314	4.9896393	1.6995068	6.6686616
chr2	185220000	185230000	chr2	186460000	186470000	0,0,0	3.1913035	0.9965209	2.0928056	2.750184	2.8422089	5.3966084	1.4850996	7.841217
chr2	26840000	26845000	chr2	26950000	26955000	0,0,0	3.2868288	0.9866528	1.9111044	1.8193092	1.9135736	2.699732	0.80083627	4.316896
chr2	163345000	163350000	chr2	164055000	164060000	0,0,0	3.4917264	0.99614334	1.948293	2.3668158	4.1519375	5.621098	1.5158558	7.7249346
chr2	71800000	71805000	chr2	72145000	72150000	0,0,0	4.8864274	0.9988333	2.4846787	2.9253194	3.7245545	4.1539807	1.6736492	6.754265
chr2	144515000	144520000	chr2	144660000	144665000	0,0,0	3.402392	1.0	2.0768754	0.97612745	1.3977231	2.2302625	0.60059255	3.0979316
chr2	128330000	128340000	chr2	129830000	129840000	0,0,0	4.5108624	0.99995244	1.7365482	8.9462385	9.733327	6.831018	3.3612092	14.78323
chr2	56925000	56930000	chr2	57500000	57505000	0,0,0	2.353432	0.98478585	1.4839463	1.3810539	1.7259145	2.9583619	0.79852265	4.1859655
chr2	99360000	99370000	chr2	99430000	99440000	0,0,0	2.195747	0.9361366	1.6327126	1.1874	1.1877928	3.390963	0.56961566	4.4464297
chr2	55770000	55775000	chr2	56005000	56010000	0,0,0	3.5910902	0.99422735	2.0456586	2.099763	3.8371274	5.401287	1.3315793	7.267743
chr2	149605000	149610000	chr2	149985000	149990000	0,0,0	3.817684	1.0	2.271535	1.5307178	1.5750314	2.3377872	0.85934085	3.6984253
chr2	149600000	149605000	chr2	151050000	151055000	0,0,0	3.8376122	0.99538636	2.1154382	2.1160672	2.7138758	3.498346	1.1620488	5.3792944
chr2	173390000	173400000	chr2	173750000	173760000	0,0,0	2.0545049	0.98432344	1.5418874	1.2165301	1.777272	5.037631	0.6806842	6.118991
chr2	207160000	207165000	chr2	207470000	207475000	0,0,0	4.495269	0.99865925	2.2036157	2.5882945	3.9751887	4.3144884	1.1104991	6.615195
chr2	185830000	185840000	chr2	186450000	186460000	0,0,0	2.974989	0.98538697	1.6971047	2.0926375	3.1153145	4.3405337	0.78621334	6.200656
chr2	168150000	168155000	chr2	168245000	168250000	0,0,0	2.495203	1.0	1.6998	0.682602	0.7511122	1.58648	0.31994998	2.1932373
chr2	190380000	190390000	chr2	190500000	190510000	0,0,0	2.7280474	0.98348135	1.6575544	1.6923819	2.8681843	4.5537243	0.74265826	6.0580635
chr2	66580000	66590000	chr2	67840000	67850000	0,0,0	2.2145305	0.9711473	1.4692647	1.8595421	2.7702577	5.383555	1.0876205	7.036482
chr2	159555000	159560000	chr2	159680000	159685000	0,0,0	2.659909	0.9679326	1.35297	1.6876863	1.7973576	1.9401065	0.72018695	3.4402723
chr2	10070000	10075000	chr2	10435000	10440000	0,0,0	6.0659323	0.99988407	2.4984381	4.4978213	6.079808	5.0653634	1.6386942	9.063427
chr2	176270000	176275000	chr2	176640000	176645000	0,0,0	2.5556862	0.973344	1.7271444	1.0987909	1.2869272	2.6484144	1.0386666	3.6251175
chr2	37670000	37675000	chr2	37805000	37810000	0,0,0	3.686436	0.9938633	2.403244	1.2337129	2.1536775	3.9973624	0.765478	5.093996
chr2	76470000	76480000	chr2	80160000	80170000	0,0,0	5.1647544	0.9994232	1.7659093	4.368816	5.4851995	3.575451	2.0784795	7.4588428
chr2	213245000	213250000	chr2	214955000	214960000	0,0,0	4.560444	0.99897194	1.8140523	3.811223	4.5689855	3.4930203	2.0177107	6.8807745
chr2	185970000	185980000	chr2	186250000	186260000	0,0,0	2.678291	0.990722	1.6056983	2.55699	2.9298315	4.452431	1.472197	6.7253113
chr2	100725000	100730000	chr2	100980000	100985000	0,0,0	8.708968	0.99996805	4.246934	4.6510673	5.9618616	6.2179	2.119293	10.352181
chr2	222970000	222975000	chr2	223800000	223805000	0,0,0	3.8711216	0.9946095	2.2983825	1.6163716	2.5078146	3.7868834	1.1078302	5.223658
chr2	102255000	102260000	chr2	102350000	102355000	0,0,0	5.194607	0.99503624	2.8564813	2.168438	2.6475463	3.3786454	1.1439098	5.3061457
chr2	163155000	163160000	chr2	164475000	164480000	0,0,0	4.4712033	0.99984324	2.4542534	5.213355	5.3362513	6.635026	2.5250144	11.269119
chr2	202285000	202290000	chr2	202375000	202380000	0,0,0	2.3689678	0.91824603	1.4355667	0.8361032	1.1237044	1.7610976	0.37436548	2.5043004
chr2	237430000	237435000	chr2	237465000	237470000	0,0,0	3.0675392	0.9831535	2.0666273	1.1183257	1.5230036	3.0899706	0.51522446	4.084038
chr2	222980000	222985000	chr2	223100000	223105000	0,0,0	4.4973397	1.0	3.0829966	1.1806626	1.4606233	3.124375	0.7348698	4.173853
chr2	11865000	11870000	chr2	12165000	12170000	0,0,0	3.0884778	0.98910534	2.1378584	1.2017974	1.5728827	3.451686	0.72285074	4.5199504
chr2	148205000	148210000	chr2	148985000	148990000	0,0,0	4.193076	0.98873293	1.9029505	2.4251404	2.6160152	2.330655	1.1720669	4.4863353
chr2	178800000	178805000	chr2	179120000	179125000	0,0,0	2.019978	0.91719294	1.378628	0.7851518	0.84345514	1.7935872	0.60100746	2.4915
chr2	128320000	128325000	chr2	128530000	128535000	0,0,0	2.74559	0.9392673	1.6309818	0.9385938	1.3077836	1.9672579	0.5369486	2.8015633
