chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr1	67685000	67690000	chr1	67760000	67765000	0,0,0	4.375537	0.99086577	2.136825	2.1958058	2.6564484	2.7443888	1.0829331	4.696216
chr1	67535000	67540000	chr1	67755000	67760000	0,0,0	7.816904	1.0	4.5668745	1.5654527	3.9668825	5.9196305	1.5444983	7.311144
chr1	44005000	44010000	chr1	44040000	44045000	0,0,0	4.4680448	0.98932284	2.1540482	1.9314399	2.7082243	2.8232841	0.9185916	4.5401196
chr1	35000000	35010000	chr1	35100000	35110000	0,0,0	2.2065895	0.9723235	1.6131139	1.330497	1.6259829	4.2694864	0.6109089	5.4521503
chr1	161225000	161230000	chr1	161295000	161300000	0,0,0	3.2899847	0.9809793	2.0783484	1.2313815	1.6645616	2.8680768	0.68747765	3.9626381
chr1	44835000	44840000	chr1	45295000	45300000	0,0,0	4.1838875	0.9959306	2.018545	2.1420178	3.38054	3.600822	1.163743	5.504838
chr1	191990000	191995000	chr1	192305000	192310000	0,0,0	2.6698484	0.9845303	1.5637187	1.5884242	1.9047905	2.7573736	0.90305406	4.1693063
chr1	58900000	58910000	chr1	59690000	59700000	0,0,0	2.6680815	0.99534684	1.7771378	3.0750763	3.348209	6.630563	1.2288487	9.363964
chr1	67850000	67855000	chr1	68110000	68115000	0,0,0	8.6230545	0.99986553	4.272004	2.6279054	5.714665	6.5789933	1.536902	8.914909
chr1	23545000	23550000	chr1	23635000	23640000	0,0,0	7.892941	0.99998343	3.483495	4.434892	7.3920484	7.066556	1.9486719	11.008682
chr1	176890000	176895000	chr1	177775000	177780000	0,0,0	3.7798326	0.99892247	2.0056908	3.2253268	3.3991923	3.9668512	1.6613004	6.8338084
chr1	207085000	207090000	chr1	207685000	207690000	0,0,0	2.769612	0.97006077	1.5696639	1.5237699	1.6135362	2.1544867	0.73455936	3.5089486
chr1	209205000	209210000	chr1	209350000	209355000	0,0,0	3.1369157	1.0	2.0616071	0.608845	1.2536793	2.367816	0.35526276	2.9090116
chr1	209355000	209360000	chr1	209430000	209435000	0,0,0	4.1469717	0.9880479	2.3325844	1.2689754	2.392136	3.299327	0.6441462	4.4273047
chr1	152055000	152060000	chr1	152455000	152460000	0,0,0	5.368706	0.9965245	3.15413	1.3456682	2.976869	4.4664593	0.8830765	5.6626086
chr1	89085000	89090000	chr1	89270000	89275000	0,0,0	2.7850025	0.9868834	1.5557522	1.8165034	2.0809577	2.7196567	0.7934005	4.3343263
chr1	46180000	46185000	chr1	46220000	46225000	0,0,0	2.8768108	0.971259	1.4243709	1.5035516	2.0485635	2.2133093	0.61632985	3.5497994
chr1	66260000	66270000	chr1	66950000	66960000	0,0,0	3.0706878	0.98660195	1.8473126	1.7720138	1.7989235	2.7379718	0.8835377	4.313095
chr1	72180000	72190000	chr1	73100000	73110000	0,0,0	3.063422	0.9947106	1.626799	3.0679526	3.8642905	4.6400623	1.1833051	7.3671317
chr1	60840000	60850000	chr1	61030000	61040000	0,0,0	3.5781975	0.9934848	1.9374576	1.4591987	2.87719	3.7370746	0.96104234	5.03414
chr1	225545000	225550000	chr1	225975000	225980000	0,0,0	2.9110713	0.98609257	1.5256989	1.8798684	2.2394893	2.60478	0.80049324	4.275774
chr1	48110000	48115000	chr1	48200000	48205000	0,0,0	5.8842473	0.99749464	3.1625571	2.1121538	3.2729437	4.112462	1.2371577	5.9899316
chr1	22705000	22710000	chr1	22885000	22890000	0,0,0	3.1816607	0.98763806	1.8701108	2.376677	2.9303622	4.2819376	1.4327192	6.3945394
chr1	243340000	243350000	chr1	243940000	243950000	0,0,0	2.8785417	0.98773557	1.8177242	1.87554	2.7496178	4.736549	0.9965734	6.4036956
chr1	38025000	38030000	chr1	38835000	38840000	0,0,0	6.803274	0.9999761	4.2429	3.7809343	4.367864	7.281896	2.2972126	10.642727
chr1	39105000	39110000	chr1	39190000	39195000	0,0,0	5.0082235	0.9947032	2.745844	1.8563018	2.771256	3.591148	1.1553617	5.241194
chr1	223160000	223170000	chr1	223280000	223290000	0,0,0	2.0501752	0.9580173	1.6558133	0.8833817	1.0476471	4.1700625	0.51424515	4.955291
chr1	85305000	85310000	chr1	85395000	85400000	0,0,0	5.48981	1.0	2.6149955	2.0772169	3.3616433	3.531389	0.9947774	5.3778043
chr1	169925000	169930000	chr1	170880000	170885000	0,0,0	3.1328423	0.99181116	1.9347005	2.430204	2.8893566	4.708386	1.0127141	6.8685675
chr1	156725000	156730000	chr1	156890000	156895000	0,0,0	2.798032	0.9701962	1.4997499	1.558526	1.7680025	2.1281261	0.8177535	3.5134823
chr1	176895000	176900000	chr1	177350000	177355000	0,0,0	4.1509914	0.9961374	2.5199866	1.8878546	2.4677122	3.8788996	1.138337	5.5569925
chr1	222470000	222475000	chr1	222550000	222555000	0,0,0	3.5824897	1.0	2.312674	0.68229204	1.0855899	1.9696481	0.36179173	2.5761302
chr1	227490000	227495000	chr1	227870000	227875000	0,0,0	2.8769834	0.96429974	1.6764861	1.2220314	1.5620443	2.246693	0.8732124	3.332943
chr1	193060000	193065000	chr1	193100000	193105000	0,0,0	2.8889158	1.0	1.7090207	0.9812618	1.0688808	1.5715357	0.48773393	2.4437685
chr1	212470000	212475000	chr1	212775000	212780000	0,0,0	3.713186	0.98380464	2.4231782	1.0928382	1.6919271	3.1520467	0.51067513	4.1234584
chr1	175370000	175380000	chr1	175880000	175890000	0,0,0	2.7028015	0.9941515	1.9472975	1.6288646	2.353333	5.804997	1.0008023	7.2528763
chr1	245155000	245160000	chr1	246000000	246005000	0,0,0	6.1226125	0.9999582	3.1254916	4.627287	7.4019227	8.589102	1.803816	12.702246
chr1	75905000	75910000	chr1	76150000	76155000	0,0,0	3.7599623	0.9870026	2.0589519	1.5707085	2.2849338	2.9472728	0.7188033	4.343458
chr1	93305000	93310000	chr1	93540000	93545000	0,0,0	2.9905953	0.9648004	1.7049183	1.0571588	1.7197442	2.4073708	0.6620948	3.3470676
chr1	236105000	236110000	chr1	236485000	236490000	0,0,0	7.26808	0.9999915	3.953484	3.706711	6.467504	8.382306	2.1710708	11.67716
chr1	64270000	64280000	chr1	64580000	64590000	0,0,0	3.3589025	0.9966234	2.1490154	2.3198442	3.2722242	5.8128448	1.2983257	7.8749285
chr1	162610000	162615000	chr1	162795000	162800000	0,0,0	8.424534	0.99985653	4.4725113	3.2377458	4.8681717	5.972207	1.4610282	8.8502035
chr1	181485000	181490000	chr1	181675000	181680000	0,0,0	3.7169852	0.9903201	2.2661262	1.79595	1.9308248	3.0417829	0.96960735	4.6381826
chr1	32440000	32445000	chr1	32620000	32625000	0,0,0	2.6270604	0.9756885	1.6284032	1.4173483	1.499235	2.457326	0.89338225	3.7171907
chr1	29500000	29505000	chr1	30095000	30100000	0,0,0	3.3587794	0.9952876	1.8574892	2.455354	2.51442	3.1755764	1.4912959	5.3581133
chr1	209075000	209080000	chr1	209190000	209195000	0,0,0	3.6781461	0.9795103	2.0514436	1.5415745	1.9161158	2.5179493	0.72160023	3.8882377
chr1	53485000	53490000	chr1	53675000	53680000	0,0,0	3.79943	0.99435496	2.3174758	1.8241664	2.2433436	3.5560374	1.0811064	5.177519
chr1	44105000	44110000	chr1	44190000	44195000	0,0,0	2.975945	0.96314937	1.9070373	0.916014	1.3947157	2.4869902	0.5467224	3.3012247
chr1	102565000	102570000	chr1	102970000	102975000	0,0,0	4.1015234	0.9910565	1.9813417	2.3244796	2.6479187	2.6511133	0.98256326	4.7173176
chr1	45675000	45680000	chr1	45880000	45885000	0,0,0	4.3927197	0.99852103	1.8403965	3.4584088	4.187457	3.4429607	1.1554679	6.517102
chr1	231755000	231760000	chr1	232620000	232625000	0,0,0	2.8866405	0.99329716	1.8326383	1.3722433	2.1697402	3.7859697	0.77270734	5.005741
chr1	70130000	70135000	chr1	70510000	70515000	0,0,0	4.8802247	0.9984788	2.690283	2.5609038	3.2692573	4.2125382	1.1796845	6.4888973
chr1	58570000	58580000	chr1	58650000	58660000	0,0,0	4.0188327	0.99902296	1.8614074	4.6589437	5.43793	5.1189075	1.6859207	9.260191
chr1	67765000	67770000	chr1	68110000	68115000	0,0,0	6.644424	1.0	3.0015998	2.3046024	2.8736267	2.65111	1.0736927	4.6996455
chr1	156090000	156095000	chr1	156130000	156135000	0,0,0	3.653306	0.99506557	1.9895257	1.8196051	2.870211	3.6946385	1.2382706	5.312065
chr1	178240000	178245000	chr1	178275000	178280000	0,0,0	2.1899006	1.0	1.4418991	0.6159766	0.8558408	1.6331409	0.2753376	2.1806755
chr1	83940000	83950000	chr1	84060000	84070000	0,0,0	2.7446759	0.9942519	2.1588705	0.5378498	1.45169	4.681335	0.4466213	5.159424
chr1	29510000	29515000	chr1	29660000	29665000	0,0,0	2.4811282	0.9640711	1.518118	1.3355412	1.3496516	2.139411	0.76293486	3.3265588
chr1	31665000	31670000	chr1	31745000	31750000	0,0,0	4.1772757	0.99435395	2.2462003	1.8518684	2.8137262	3.531227	0.99651897	5.1773324
chr1	113145000	113150000	chr1	113675000	113680000	0,0,0	6.938707	0.99999505	3.5993533	5.29775	8.622467	10.279858	2.993582	14.988969
chr1	161790000	161795000	chr1	162035000	162040000	0,0,0	11.661979	0.99999446	5.325265	6.4196267	7.0681567	6.3995204	2.834079	12.105855
chr1	228000000	228005000	chr1	228065000	228070000	0,0,0	4.0732346	0.9834179	2.4964929	1.1677041	1.8959107	3.0619001	0.85483795	4.0998597
chr1	240190000	240195000	chr1	240690000	240695000	0,0,0	6.59296	0.9999657	3.1653275	4.083295	6.310391	6.651959	1.7125576	10.281554
chr1	64045000	64050000	chr1	64130000	64135000	0,0,0	3.6074646	0.9835609	1.5589129	2.119214	2.5858355	2.224774	0.83128804	4.1085196
chr1	152925000	152930000	chr1	153190000	153195000	0,0,0	3.926611	0.9990702	1.981388	2.7483294	4.0297585	4.538362	1.1802409	6.981322
chr1	67550000	67555000	chr1	67835000	67840000	0,0,0	4.9458528	1.0	2.494899	2.1509762	2.2386336	2.3681278	0.9501629	4.2801065
chr1	61945000	61950000	chr1	62130000	62135000	0,0,0	3.7899108	1.0	1.9824706	1.6493556	1.8163933	2.0781624	0.87561935	3.5442567
chr1	92855000	92860000	chr1	92960000	92965000	0,0,0	6.637905	0.99938154	3.459858	2.838366	4.108464	4.866098	1.331245	7.38909
chr1	214335000	214340000	chr1	214585000	214590000	0,0,0	3.936615	0.9977311	2.33307	1.2050865	3.272984	5.017905	0.875464	6.0890937
chr1	15150000	15160000	chr1	15440000	15450000	0,0,0	4.184139	0.99609655	3.0006425	1.5324532	1.6850829	4.184297	0.9526246	5.5464773
chr1	186915000	186920000	chr1	186980000	186985000	0,0,0	2.4799838	1.0	1.6373389	0.51267695	1.041083	1.9880856	0.27249354	2.4437985
chr1	100275000	100280000	chr1	100455000	100460000	0,0,0	2.8210628	0.9496711	1.5318333	1.3523504	1.458511	1.7873966	0.59639925	2.9894857
chr1	176895000	176900000	chr1	177180000	177185000	0,0,0	6.43506	0.9994391	3.27094	2.6279943	4.4379373	5.150759	1.3288537	7.486754
chr1	152140000	152145000	chr1	152180000	152185000	0,0,0	4.06994	0.999022	1.5056589	3.7857928	4.930149	3.565606	1.4049958	6.930755
chr1	237125000	237130000	chr1	237385000	237390000	0,0,0	2.3794007	0.94766617	1.5061702	1.0398258	1.1719486	2.026128	0.5649664	2.9504178
chr1	65080000	65085000	chr1	65425000	65430000	0,0,0	3.1821237	1.0	1.7456115	1.3605349	1.4336529	1.7875644	0.49795213	2.9969287
chr1	224700000	224705000	chr1	224850000	224855000	0,0,0	2.7379332	0.9866882	1.5248693	1.5335797	2.2235434	2.9563708	0.5371957	4.319553
chr1	77150000	77155000	chr1	77530000	77535000	0,0,0	7.056384	0.9996721	3.438284	3.2185636	4.8189297	5.1627	1.6186209	8.023645
chr1	78840000	78845000	chr1	79195000	79200000	0,0,0	6.0936866	0.99994975	2.3657765	5.5684586	6.6782265	4.949423	3.2107687	9.899164
chr1	197535000	197540000	chr1	198460000	198465000	0,0,0	2.8442626	0.9951929	1.4538655	2.5805395	2.7871459	3.0444	0.8420721	5.3382125
chr1	117130000	117135000	chr1	117280000	117285000	0,0,0	3.964338	0.9914815	2.3082774	1.2787825	2.4714699	3.629315	0.64414895	4.7660103
chr1	201555000	201560000	chr1	201700000	201705000	0,0,0	8.483534	0.99997354	3.933906	4.1480722	6.7595196	6.854666	2.3530848	10.5418415
chr1	19915000	19920000	chr1	20150000	20155000	0,0,0	4.656364	0.99970394	2.2737074	3.1421404	4.925724	5.3327575	1.3387249	8.125771
chr1	182960000	182965000	chr1	183115000	183120000	0,0,0	3.728829	0.9881716	1.7899241	1.6560224	2.7774663	2.9656887	0.64329374	4.437709
chr1	223130000	223135000	chr1	223360000	223365000	0,0,0	2.5182297	0.9580522	1.6672254	0.96203756	1.1937039	2.316514	0.6094828	3.1716583
chr1	52130000	52140000	chr1	52680000	52690000	0,0,0	4.3642936	0.99836195	1.8455532	3.510083	4.0296354	3.294822	1.4702013	6.414896
chr1	204160000	204165000	chr1	204205000	204210000	0,0,0	3.5030768	0.9838049	1.9435772	1.4136089	2.1614578	2.8669317	0.6125289	4.1234727
chr1	112880000	112885000	chr1	112950000	112955000	0,0,0	2.6647642	0.9773564	1.4596717	1.4839845	1.9348484	2.4691725	0.54905427	3.7882702
chr1	180190000	180195000	chr1	180475000	180480000	0,0,0	5.832029	0.99944526	2.483434	4.2341957	4.6095243	3.7340732	1.5470849	7.4978027
chr1	59700000	59705000	chr1	59755000	59760000	0,0,0	2.7638466	1.0	1.564704	0.91870606	1.2618517	1.7223306	0.44703183	2.538958
chr1	40610000	40615000	chr1	40770000	40775000	0,0,0	2.9060767	0.96280605	1.7148763	1.1515946	1.5325933	2.268311	0.69355845	3.2919505
chr1	175030000	175035000	chr1	175315000	175320000	0,0,0	4.167408	1.0	2.3822806	1.3334863	1.7762824	2.4647791	0.69430685	3.6501002
chr1	111480000	111490000	chr1	111750000	111760000	0,0,0	5.2372756	0.9998427	3.5695822	2.5199273	4.345036	9.025415	1.2270657	11.265351
chr1	8915000	8920000	chr1	8990000	8995000	0,0,0	5.2315726	0.99761176	3.0778015	1.9557389	2.9060326	4.299395	0.9891764	6.03783
chr1	185320000	185325000	chr1	185435000	185440000	0,0,0	2.2258525	0.93827915	1.6059257	0.5480531	0.93811965	2.2982638	0.2527644	2.785422
chr1	203890000	203895000	chr1	203975000	203980000	0,0,0	2.3357122	0.92281157	1.4981502	0.798597	1.0360522	1.8519073	0.31688678	2.5617712
chr1	52420000	52425000	chr1	52680000	52685000	0,0,0	4.572335	0.9968592	2.6484697	2.359467	2.6096768	3.666576	1.0524888	5.76388
chr1	238250000	238255000	chr1	238685000	238690000	0,0,0	3.0192716	0.9871269	1.8833635	1.6576043	1.7301145	2.8796384	0.8215899	4.3530645
chr1	63920000	63925000	chr1	64135000	64140000	0,0,0	4.0789466	0.9974576	2.477331	1.838237	2.7468514	4.3412957	1.2128277	5.9752846
chr1	94520000	94525000	chr1	94800000	94805000	0,0,0	8.470746	0.9999992	5.205078	3.4879606	6.7285986	10.964766	2.3188415	14.065176
chr1	151200000	151205000	chr1	151245000	151250000	0,0,0	3.376092	0.9828111	2.0493286	1.224973	1.8829323	2.9750469	0.68576735	4.0639114
chr1	196825000	196830000	chr1	197065000	197070000	0,0,0	3.6721685	0.98892796	2.0223813	1.6038358	2.359662	3.078166	1.3020871	4.5037975
chr1	178310000	178320000	chr1	178740000	178750000	0,0,0	3.3846395	0.9889718	2.145382	1.3729461	1.8924049	3.2873719	0.80482674	4.5077686
chr1	155935000	155940000	chr1	155985000	155990000	0,0,0	3.7627444	0.99532616	1.6863016	2.8032594	3.2255168	2.8745513	1.8198487	5.3663373
chr1	12120000	12125000	chr1	12205000	12210000	0,0,0	9.951532	0.99997056	4.491426	4.377917	6.755927	6.542347	2.3784432	10.433828
chr1	205525000	205530000	chr1	205655000	205660000	0,0,0	4.317544	0.98928714	2.083306	2.0411367	2.6476958	2.7224386	1.0586258	4.5367827
chr1	205335000	205340000	chr1	205520000	205525000	0,0,0	2.5835123	0.978505	1.5103315	1.3048182	1.8401848	2.6804957	0.52677095	3.840334
chr1	65230000	65235000	chr1	65685000	65690000	0,0,0	7.174428	0.99997884	3.8104138	4.450432	5.662038	6.8095875	2.5937002	10.765528
chr1	115265000	115270000	chr1	115600000	115605000	0,0,0	3.433002	0.99223596	1.7703996	2.4372506	2.4580874	2.6923132	1.7404958	4.8587584
chr1	223690000	223700000	chr1	224040000	224050000	0,0,0	4.3387938	0.99629426	2.2506135	1.9398193	3.2401354	3.8741655	1.2553053	5.598449
chr1	78010000	78015000	chr1	78110000	78115000	0,0,0	7.2027087	1.0	3.7493176	2.4547472	3.1862664	3.7095172	1.4857985	5.891515
chr1	73840000	73845000	chr1	74465000	74470000	0,0,0	4.6089087	0.9992759	2.0740821	3.6513467	4.388602	3.9857233	1.6208256	7.2313647
chr1	83930000	83935000	chr1	84120000	84125000	0,0,0	9.925268	0.9999856	4.5949726	4.613913	7.04779	7.046899	2.0243883	11.148154
chr1	202190000	202195000	chr1	202725000	202730000	0,0,0	3.343519	0.9730982	1.7796052	1.7385043	1.773461	2.0706003	0.6741714	3.6159375
chr1	154960000	154965000	chr1	155050000	155055000	0,0,0	3.4153407	1.0	2.4492705	0.39632666	1.2689881	2.9672682	0.57709754	3.3195586
chr1	54670000	54675000	chr1	54805000	54810000	0,0,0	3.9265676	0.9853949	2.4697275	1.2619505	1.8194007	3.1050866	0.7616154	4.2268205
chr1	100930000	100940000	chr1	101020000	101030000	0,0,0	2.536866	0.99370736	1.7307154	1.3249294	1.8543582	3.8911886	0.79200035	5.0689034
chr1	53615000	53620000	chr1	53755000	53760000	0,0,0	2.4645243	0.9338121	1.5295159	0.907011	1.1562449	1.9093069	0.34759882	2.715539
chr1	20980000	20985000	chr1	21190000	21195000	0,0,0	5.4859066	0.9990116	3.0020373	2.437653	3.6768486	4.753297	1.3872793	6.920099
chr1	94540000	94545000	chr1	94735000	94740000	0,0,0	3.093383	0.9974866	1.7193661	2.6068122	2.8515759	3.6695786	1.3854986	5.986745
chr1	26620000	26625000	chr1	26690000	26695000	0,0,0	3.4715245	0.9903941	1.9446422	1.6531994	2.3661988	3.1763499	0.83243155	4.64586
chr1	111710000	111715000	chr1	111745000	111750000	0,0,0	3.2178605	0.9605673	1.8328254	0.9614222	1.693921	2.3788977	0.5183168	3.2334952
chr1	167720000	167725000	chr1	167935000	167940000	0,0,0	3.4538825	1.0	1.9331756	1.0886154	1.8057783	2.448404	0.64914745	3.416062
chr1	239405000	239410000	chr1	239895000	239900000	0,0,0	4.622189	0.9995381	2.4314883	3.3356576	4.0203395	4.7159595	1.3067423	7.680989
chr1	116140000	116150000	chr1	116380000	116390000	0,0,0	2.7327309	0.9961365	1.7175398	2.7900681	4.1735005	7.1132812	1.838358	9.593342
chr1	19125000	19130000	chr1	19170000	19175000	0,0,0	2.4117837	0.96882945	1.543477	1.2975903	1.3024608	2.315228	0.58439887	3.4686415
chr1	24930000	24935000	chr1	25100000	25105000	0,0,0	3.6919022	0.99856335	1.8525082	2.67785	3.7570624	4.1658053	1.3436922	6.5461164
chr1	206735000	206740000	chr1	206975000	206980000	0,0,0	2.9668527	0.9872509	1.7018726	1.2016964	2.3056355	3.2945738	0.70627	4.362748
chr1	176375000	176380000	chr1	176880000	176885000	0,0,0	5.7635508	0.99980336	2.5117674	3.615912	5.7161746	5.3208804	1.5262289	8.535025
chr1	221540000	221545000	chr1	221735000	221740000	0,0,0	2.5689828	0.9667716	1.5292226	1.2753332	1.5154692	2.2710738	0.651309	3.4047036
chr1	241890000	241900000	chr1	242420000	242430000	0,0,0	2.569294	0.9905842	1.7196196	1.3798112	1.7210522	3.4393518	0.6165141	4.6658506
chr1	162350000	162355000	chr1	162485000	162490000	0,0,0	2.6001947	0.9328531	1.5544897	0.81547797	1.2896156	1.9762836	0.4940169	2.701153
chr1	95300000	95310000	chr1	96230000	96240000	0,0,0	3.4976237	0.99883723	1.8357184	3.9976304	4.732883	5.5137143	2.2251122	9.067163
chr1	237860000	237865000	chr1	238950000	238955000	0,0,0	4.888412	0.9996635	2.6489635	4.753724	5.09218	6.2089663	2.0549502	10.434499
chr1	234480000	234490000	chr1	235410000	235420000	0,0,0	3.6732345	0.9972241	1.9099576	2.1417947	3.3449478	3.9835613	0.8716343	5.887378
chr1	9005000	9010000	chr1	9100000	9105000	0,0,0	4.922957	0.9969953	2.5666914	2.011704	3.337821	4.0199823	1.3019121	5.8081636
chr1	93435000	93440000	chr1	93850000	93855000	0,0,0	8.491272	0.99997854	4.265977	3.9227023	6.3974895	7.263979	1.9832082	10.750825
chr1	156145000	156150000	chr1	156225000	156230000	0,0,0	4.200418	0.99846053	1.9452927	3.3973422	3.734723	3.4571283	1.5344647	6.476988
chr1	222290000	222300000	chr1	222430000	222440000	0,0,0	2.3090382	0.9804932	1.8662895	1.0111511	1.2512585	4.96507	0.580432	5.863871
chr2	178130000	178135000	chr2	178275000	178280000	0,0,0	3.2191572	0.97639316	2.0330918	1.2975109	1.5081179	2.5932648	0.6057652	3.7466078
chr2	154620000	154625000	chr2	155305000	155310000	0,0,0	3.7396183	0.9932152	2.1705315	1.4397881	2.5539076	3.713776	0.904628	4.993588
chr2	155380000	155385000	chr2	155805000	155810000	0,0,0	2.78933	0.96818095	1.635052	1.4219981	1.5184826	2.1840496	0.70941013	3.4480479
chr2	71800000	71805000	chr2	71990000	71995000	0,0,0	3.3425696	0.96596897	1.7385827	1.6564004	1.7067188	1.9084772	0.79868084	3.380833
chr2	64760000	64765000	chr2	64825000	64830000	0,0,0	2.5025094	0.9545352	1.7130162	0.97993517	1.0337726	2.2200835	0.5525339	3.091137
chr2	152195000	152200000	chr2	152460000	152465000	0,0,0	5.007091	0.9938577	3.0349746	1.7933987	2.237651	3.4989467	0.97343576	5.093079
chr2	208465000	208470000	chr2	209205000	209210000	0,0,0	2.7951596	0.9950334	1.8470821	1.7977791	3.0434036	5.8405805	1.1633726	7.4386067
chr2	229130000	229135000	chr2	229270000	229275000	0,0,0	4.8765516	0.9928384	2.4017751	2.1678362	2.832857	3.012562	0.9879792	4.9395275
chr2	185290000	185300000	chr2	186250000	186260000	0,0,0	4.319322	0.99987084	2.331756	4.137835	6.184866	7.8015323	2.1702032	11.479609
chr2	46640000	46650000	chr2	47300000	47310000	0,0,0	3.1400788	0.9891607	2.069631	1.5877353	1.6164163	3.113728	0.82076067	4.5250483
chr2	30205000	30210000	chr2	30705000	30710000	0,0,0	11.033717	1.0	3.8057063	9.536898	13.512043	9.382323	3.1824684	17.859566
chr2	195530000	195535000	chr2	195655000	195660000	0,0,0	2.7316704	0.94147825	1.6939874	0.99384016	1.1879579	1.9552377	0.50060683	2.8386512
chr2	178795000	178800000	chr2	179015000	179020000	0,0,0	2.1625175	0.9313979	1.4994617	0.7200006	0.9238034	2.03971	0.42264962	2.6797104
chr2	209570000	209575000	chr2	209955000	209960000	0,0,0	3.5199738	0.9819707	2.2257168	1.1409926	1.736855	3.001959	0.58201176	4.016175
chr2	42955000	42960000	chr2	43540000	43545000	0,0,0	3.7537546	0.99882007	1.9355437	2.6555927	3.775514	4.3824787	1.2588655	6.7430053
chr2	19765000	19770000	chr2	19855000	19860000	0,0,0	3.762053	1.0	2.3762863	1.0609686	1.4141546	2.435649	0.48959115	3.3787322
chr2	187500000	187505000	chr2	187575000	187580000	0,0,0	9.524552	1.0	4.3949776	2.4597766	4.4803405	4.599263	1.3148081	6.7857313
chr2	204140000	204145000	chr2	205930000	205935000	0,0,0	3.0542846	0.99769574	1.4073521	3.0264518	3.603993	3.3834414	1.6177914	6.073621
chr2	166055000	166060000	chr2	166125000	166130000	0,0,0	3.263473	0.9730745	1.9290878	1.1290014	1.7450962	2.6114993	0.5707255	3.615056
chr2	70655000	70660000	chr2	70780000	70785000	0,0,0	4.7700987	0.9933921	2.2305524	1.8977561	3.2270517	3.3331132	1.1361012	5.0200076
chr2	171590000	171600000	chr2	171700000	171710000	0,0,0	2.7139516	0.98858804	1.8545871	1.617622	2.4006674	5.0490394	1.0723288	6.486925
chr2	239400000	239405000	chr2	239985000	239990000	0,0,0	2.7294154	0.9874987	1.5105176	1.711892	2.2019846	2.8606973	0.9697781	4.382379
chr2	199020000	199025000	chr2	199475000	199480000	0,0,0	3.5602746	0.9977335	1.6406777	3.1240697	3.5686307	3.3131862	1.2449226	6.0901375
chr2	108600000	108605000	chr2	108635000	108640000	0,0,0	3.5243032	0.9782223	1.6375432	2.040962	2.1810095	2.0130787	0.78280103	3.8272672
chr2	24405000	24410000	chr2	24920000	24925000	0,0,0	3.9688826	0.9933137	1.8954995	2.7177038	2.7291827	2.5924823	1.132887	5.008219
chr2	226660000	226670000	chr2	226750000	226760000	0,0,0	2.6096792	0.97048426	1.5462033	1.902139	2.4719796	3.6851273	0.797148	5.3759174
chr2	230900000	230905000	chr2	230985000	230990000	0,0,0	5.2687006	0.9992437	2.1830282	3.8322048	4.661406	3.7813823	1.318476	7.1877866
chr2	61350000	61360000	chr2	61470000	61480000	0,0,0	2.4115376	0.98034626	1.5605057	2.0755713	2.190745	4.010132	1.1472964	5.8550844
chr2	232850000	232855000	chr2	233050000	233055000	0,0,0	4.0340524	0.9929611	2.1792421	1.9419391	2.5901039	3.2306495	1.088588	4.9568176
chr2	145760000	145770000	chr2	146310000	146320000	0,0,0	2.89455	0.9856619	1.6427349	2.109624	3.150121	4.347493	1.1404508	6.2227144
chr2	217650000	217655000	chr2	217710000	217715000	0,0,0	3.405099	0.9788148	1.5933753	1.7178977	2.3457704	2.3278315	0.6717751	3.854852
chr2	224355000	224360000	chr2	224645000	224650000	0,0,0	5.77728	0.9998132	2.7790835	3.7430108	5.0911016	5.259359	1.9269717	8.586479
chr2	54755000	54760000	chr2	54835000	54840000	0,0,0	3.6753483	0.9784836	1.9792119	1.5472492	1.9948384	2.4640055	0.6571314	3.839338
chr2	233080000	233090000	chr2	233230000	233240000	0,0,0	2.4001236	0.9834419	1.8796159	1.032563	1.5355797	5.1374497	0.49551624	6.0552835
chr2	180000000	180005000	chr2	180075000	180080000	0,0,0	3.2140534	1.0	2.0407321	0.7771415	1.0950727	1.9102397	0.35544518	2.601032
chr2	156340000	156345000	chr2	156435000	156440000	0,0,0	3.7884634	1.0	1.9420947	1.345395	1.8333058	2.0949295	0.5112304	3.290836
chr2	171930000	171935000	chr2	172100000	172105000	0,0,0	3.835103	0.9867566	2.098148	2.037384	2.0417783	2.5136979	0.84813064	4.324706
chr2	212785000	212790000	chr2	212885000	212890000	0,0,0	3.739829	1.0	1.9732577	1.7892674	1.8375604	2.1113334	0.82493716	3.7017934
chr2	191565000	191570000	chr2	191690000	191695000	0,0,0	9.305473	1.0	4.73586	3.2555408	5.0420566	5.7988644	1.3470713	8.692678
chr2	204265000	204270000	chr2	205670000	205675000	0,0,0	3.2200193	0.9983815	1.8756572	2.6754806	2.8548448	4.0487323	1.4393814	6.426937
chr2	121090000	121100000	chr2	121750000	121760000	0,0,0	4.9838924	0.9955787	2.2117317	2.9447732	3.239771	2.8043053	1.377682	5.4218817
chr2	6350000	6355000	chr2	6525000	6530000	0,0,0	5.0396566	0.99641085	1.7744199	3.2584085	4.0707917	2.734057	1.150123	5.6304197
chr2	46020000	46030000	chr2	46880000	46890000	0,0,0	4.4163246	0.9940796	2.253796	2.4797645	2.6850138	2.9256449	1.1233847	5.12988
chr2	54520000	54525000	chr2	54700000	54705000	0,0,0	4.2088923	0.9899983	2.0766737	1.9379829	2.6765213	2.882826	1.1230807	4.6054773
